"uuid","grsf_name","grsf_semantic_id","short_name","type","status","parent_areas","sdg_flag","jurisdictional_distribution","firms_code","ram_code","fishsource_code","FAO_SDG14_4_1_questionnaire_code"
"66379814-3228-3541-9927-7dd51f636534","Isurus oxyrinchus - Southern Gulf of Guinea - Sherbro - Southwest oceanic - Southwest Gulf of Guinea - Central Gulf of Guinea - Western Gulf of Guinea - Atlantic, Southwest - Atlantic, Southeast","asfis:SMA+fao:34.3.3;fao:34.3.4;fao:34.3.5;fao:34.3.6;fao:34.4.1;fao:34.4.2;fao:41;fao:47","Shortfin mako - South Atlantic","assessment unit","approved","fao:31;fao:34;fao:48;fao:58;fao:41;fao:51;fao:87;fao:47","false","Highly migratory","13655","SFMAKOSATL",,
"1a3b142f-dc21-3830-a1ad-c7d6ef437d6b","Nephrops norvegicus - Portuguese Waters - East (Division 27.9.a) - Portugal N - West Galicia","asfis:NEP+fao:27.9.a;ices_fu_nep:26;ices_fu_nep:27","Norway lobster - West Galicia and North Portugal","assessment unit","approved","fao:34;fao:27;fao:37","false","National","13708","NEPHFU2627",,
"5b8db9bb-d367-38ed-a735-58f06d671b95","Sardinella maderensis - Western Gulf of Guinea","asfis:SAE+fao:34.3.4","Madeiran sardinella - Côte d'Ivoire, Ghana, Togo and Benin","assessment unit","approved","fao:34","false","Shared between nations","13777","MSARDCWACIV-BEN",,
"4c47d592-7365-3f24-8b5a-d0c73cde7538","Decapterus spp - Sherbro - Atlantic, East central / 34.3.13","asfis:SDX+fao:34.3.13;fao:34.3.3","Scads - Guinea-Bissau, Guinea, Sierra Leone and Liberia","assessment unit","approved","fao:34;fao:41","false","Shared between nations","13785","SCADSPPCWAGNB-LBR",,
"a807d5c8-a80c-3ea2-bc3e-d9541baa300b","Pseudotolithus elongatus - Sherbro - Atlantic, East central / 34.3.13","asfis:PSE+fao:34.3.13;fao:34.3.3","Bobo croaker - Guinea-Bissau and Guinea","assessment unit","approved","fao:34;fao:41","false","Shared between nations","13787","BCROAKCWAGIN-LBR",,
"64364bfc-e7cd-35be-8614-0366feb90584","Raja montagui - Eastern English Channel (Division 27.7.d) - Skagerrak and Kattegat (Division 27.3.a) - North Sea (Subarea 27.4)","asfis:RJM+fao:27.3.a;fao:27.4;fao:27.7.d","Spotted ray - North Sea, Skagerrak, Kattegat, and Eastern English Channel","assessment unit","approved","fao:27","false",,"13690","SPRAYIIIa-IV-VIId",,
"f56435c4-636f-393f-b4a5-1e6ba35c6041","Galeoides decadactylus - Atlantic, East central / 34.3.13 - Sherbro","asfis:GAL+fao:34.3.13;fao:34.3.3","Threadfin Central West Africa Guinea-Liberia","assessment unit","approved","fao:34;fao:41","false",,"13789","THREADCWAGIN-LBR",,
"1ed6e544-ab84-3f9d-b872-022a1fda1274","Cynoglossus browni - Cynoglossus monodi - Cynoglossus senegalensis - Cynoglossus cuneata - Cynoglossus canariensis - Cynoglossus spp - Southern Gulf of Guinea - Central Gulf of Guinea","asfis:YOE;asfis:YOI;asfis:YOW;asfis:YOX;asfis:YQG;unk:cynoglossus_cuneata+fao:34.3.5;fao:34.3.6","Tonguesole - Gabon, Congo and Democratic Republic of the Congo","assessment unit","approved","fao:34;fao:47","false",,"13810","SOLECWAGAB-COD",,
"7fa56bb1-a4f1-3249-93e4-03a3c3d60a66","Cynoglossus spp - Cunene - Cape Palmeirinhas - Cape Salinas","asfis:YOX+fao:47.1.1;fao:47.1.2;fao:47.1.3","Tonguesole - Angola","assessment unit","approved","fao:34;fao:47","false",,"13811","SOLECWAAGO",,
"82d571dd-df68-352e-b14c-ad58ff218be7","Nephrops norvegicus - Northern Spain","asfis:NEP+gfcm:6","Norway lobster Northern Spain","assessment unit","approved","fao:37","false",,"13980","NEPHMEDGSA6",,
"0a293de5-44ae-34d1-979a-a3304bffebcb","Engraulis encrasicolus - Eastern Ionian","asfis:ANE+gfcm:20","Anchovy Eastern Ionian Sea","assessment unit","approved","fao:37","false",,,"ANCHMEDGSA20",,
"70bda54f-71eb-34ea-9db5-b6ec628b6a4c","Lophius spp - Skagerrak and Kattegat (Division 27.3.a) - Rockall, Northwest Coast of Scotland and North Ireland (Subarea 27.6) - North Sea (Subarea 27.4)","asfis:MNZ+fao:27.3.a;fao:27.4;fao:27.6","Anglerfish spp ICES 3a-4-6","assessment unit","approved","fao:27","false",,,"ANGLSPPIIIa-IV-VI",,
"4904601f-b752-3e5c-8ea1-255ff2b9227b","Anarhichas lupus - 21.5.Zu - Atlantic, Northwest / 21.5.Y","asfis:CAA+fao:21.5.Y;fao:21.5.Zu","Atlantic wolffish Gulf of Maine / Georges Bank","assessment unit","approved","fao:21","false",,,"AWOLF5YZ",,
"c89e75fe-fb8f-3f30-aebb-983dbb6e9586","Sebastes levis - Cowcod Southern California assessment area","asfis:QYT+grsf:USA_PFMC_Groundfish_EFH_QYTca","Cowcod Southern California","assessment unit","approved","fao:77","false",,,"COWCODSCAL",,
"5cfb484d-7995-3f8a-8c5a-915b2b118a2b","Oncorhynchus keta - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central - USA_NPFMC_ChumSalmon_EFH_goodnewsr","asfis:CHU+fao:61;fao:67;fao:77;grsf:USA_NPFMC_ChumSalmon_EFH_goodnewsr","Chum Salmon Goodnews River","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"CSALMGOODNEWSR",,
"c96158f2-d183-3528-8760-72d13f221542","Melanogrammus aeglefinus - New England - Haddock EFH","asfis:HAD+usa_efh_nefmc:Haddock","Haddock Georges Bank","assessment unit","approved","fao:21","false",,,"HADGB",,
"20f83ad0-b39c-3fca-bfdd-f21ed9b332b4","Gadus macrocephalus - North Pacific - Pacific cod (Gulf of Alaska) EFH","asfis:PCO+usa_efh_npfmc:Pacificcod(GulfofAlaska)","Pacific cod Gulf of Alaska","assessment unit","approved","fao:67","false",,,"PCODGA",,
"c14c465c-dc33-3dc4-86a0-67c640aafcce","Pleuronectes platessa - North Sea (Subarea 27.4)","asfis:PLE+fao:27.4","European Plaice North Sea","assessment unit","approved","fao:27","false",,,"PLAICNS",,
"47f04322-fdd1-3d97-8ec6-88790983bae9","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_PinkSalmon_EFH_chigniked - Pacific, Eastern Central","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_chigniked","Pink Salmon Chignik Eastern District","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMCHIGNIKED",,
"b7dc7183-b134-3c32-a69b-37ace78353b5","Oncorhynchus gorbuscha - 61,fao - 1711002003","asfis:PIN+fao:61,fao;usa_huc:1711002003","Pink Salmon Dungeness (Juan de Fuca)","assessment unit","approved","fao:61,fao","false",,,"PSALMDUNGENHC",,
"50a7a2ef-3a1b-3d58-bd42-b44cfbc7bdbb","Etrumeus teres - rrh_tsst","asfis:RRH+jpn_faj:rrh_tsst","Round herring Tsushima Strait","assessment unit","approved","fao:61","false",,,"RHERRTSST",,
"92c12a1d-e956-342d-a8d6-605824c4aa67","Paralithodes camtschaticus - Red king crab Pribilof Islands assessment area","asfis:KCD+grsf:USA_AKSTATE_KCD_pi","Red king crab Pribilof Islands","assessment unit","approved","fao:67","false",,,"RKCRABPI",,
"7aad8697-bb72-358f-bdb4-08be4616f840","Pleuroncodes monodon - Yellow squat lobster Central-Southern Chile","asfis:PQG+grsf:Chile_SUBPESCA_CH_CS","Red squat lobster Central-Southern Chile","assessment unit","approved","fao:41;fao:87","false",,,"RSQLOBSTERCSCH",,
"1aa282f4-ed82-3f8c-b32d-290929b68f94","Oncorhynchus nerka - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_SockeyeSalmon_EFH_kvichak - Pacific, Eastern Central","asfis:SOC+fao:61;fao:67;fao:77;grsf:USA_NPFMC_SockeyeSalmon_EFH_kvichak","Sockeye Salmon Kvichak","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"SSALMKVICHAK",,
"1b110fc8-b3e4-3378-b73c-4d7544882133","Sebastolobus alascanus - North Pacific - Shortspine thornyhead rockfish (Gulf of Alaska) EFH","asfis:SJU+usa_efh_npfmc:Shortspinethornyheadrockfish(GulfofAlaska)","Shortspine thornyhead Gulf of Alaska","assessment unit","approved","fao:67","false",,,"SSTHORNHGA",,
"cf59e1b4-12ee-38cb-8956-f89feb0b7b4c","Pandalus montagui - Canadian Shrimp Fishing Area SFA 3 - Canadian Shrimp Fishing Area SFA 2","asfis:AES+can_dfo_sfa_shp:2;can_dfo_sfa_shp:3","Aesop shrimp Shrimp Fishing Areas 2-3","assessment unit","archived","fao:21;fao:18","false",,,"STRSHRIMPSFA2-3",,
"1e9389b4-5ab1-3a8e-addd-88cb292a6718","Pseudopleuronectes americanus - New England - Winter Flounder EFH","asfis:FLW+usa_efh_nefmc:Winterflounder","Winter Flounder Southern New England-Mid Atlantic","assessment unit","approved","fao:21","false",,,"WINFLOUNSNEMATL",,
"1e960670-d5f7-3ae3-9a33-7495ce2edc88","Dipturus chilensis - Yellow squat lobster Central-Southern Chile","asfis:DPV+grsf:Chile_SUBPESCA_CH_CS","Yellownose skate Central-Southern Chile","assessment unit","approved","fao:41;fao:87","false",,,"YNOSESKACSCH",,
"0251769c-607a-3106-8b29-b9b02fe4a622","Engraulis encrasicolus - South Tirrenian Sea - 11 - Ligurian and North Tirrenian Sea","asfis:ANE+gfcm:10;gfcm:11;gfcm:9","Anchovy Geographical Sub-Areas 9-11","assessment unit","approved","fao:37","false",,,"ANCHMEDGSA9-11",,
"9a749a88-60fd-332e-ba71-390ff83c8236","Pagellus acarne - Atlantic, East central / 34.1.12 - Atlantic, East central / 34.1.13 - Atlantic, East central / 34.1.32 - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.1.11 - Atlantic, East central / 34.3.11 - Atlantic, East central / 34.1.31","asfis:SBA+fao:34.1.11;fao:34.1.12;fao:34.1.13;fao:34.1.31;fao:34.1.32;fao:34.3.11;fao:34.3.12","Axillary seabream North West Africa","assessment unit","approved","fao:34;fao:27;fao:37","false",,,"AXBRMNWA",,
"352c4597-e3cc-3e52-9f21-4015213a370b","Jasus lalandii - South Africa West Coast Rock Lobster Fishing area 6 - South Africa West Coast Rock Lobster Fishing area 5","asfis:LBC+zaf_wcrl_fa:5;zaf_wcrl_fa:6","West coast rock lobster South Africa Areas 5-6","assessment unit","approved","fao:47","false",,,"CRLOBSTERSA56",,
"11b7e92d-d840-3e75-9485-3a9b558dfbc6","Oncorhynchus keta - Canadian salmon area A12","asfis:CHU+grsf:Canada_DFO_A12","Chum Salmon Area 12","assessment unit","approved","fao:67","false",,,"CSALMA12",,
"50e2a719-aefa-36b8-97e4-43e025f7f954","Oncorhynchus keta - Canadian salmon area A26","asfis:CHU+grsf:Canada_DFO_A26","Chum Salmon Area 26","assessment unit","approved","fao:67","false",,,"CSALMA26",,
"5f009e16-0afb-3e88-998e-8efef22af487","Oncorhynchus keta - Chum salmon Amur chum hatchery","asfis:CHU+grsf:Russia_TINRO_AMURCH","Chum Salmon Amur chum hatchery","assessment unit","approved","fao:61;fao:18","false",,,"CSALMAMURCH",,
"3921ef46-f82e-3649-8d0f-8e687ace5b53","Oncorhynchus keta - Pacific, Northeast - USA_NPFMC_ChumSalmon_EFH_nortonsd1 - Pacific, Northwest - Pacific, Eastern Central","asfis:CHU+fao:61;fao:67;fao:77;grsf:USA_NPFMC_ChumSalmon_EFH_nortonsd1","Chum Salmon Norton Sound District 1","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"CSALMNORTONSD1",,
"ada04d04-e7e5-36a0-9027-8a2fcfb31053","Oncorhynchus keta - Pacific, Northeast - USA_NPFMC_ChumSalmon_EFH_pmollerbt - Pacific, Northwest - Pacific, Eastern Central","asfis:CHU+fao:61;fao:67;fao:77;grsf:USA_NPFMC_ChumSalmon_EFH_pmollerbt","Chum Salmon PMollerBt","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"CSALMPMOLLERBT",,
"dcc0864e-ed09-3d37-a3be-983363cd911d","Caranx rhonchus - Atlantic, East central / 34.1.12 - Atlantic, East central / 34.1.13 - Atlantic, East central / 34.1.32 - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.1.11 - Atlantic, East central / 34.3.11 - Atlantic, East central / 34.1.31","asfis:HMY+fao:34.1.11;fao:34.1.12;fao:34.1.13;fao:34.1.31;fao:34.1.32;fao:34.3.11;fao:34.3.12","False scad North West Africa","assessment unit","approved","fao:34;fao:27;fao:37","false",,,"FSCADNWA",,
"d1e404bb-204c-30e6-8d30-33d8960cc7c1","Melanogrammus aeglefinus - Skagerrak and Kattegat (Division 27.3.a) - North Sea (Subarea 27.4)","asfis:HAD+fao:27.3.a;fao:27.4","Haddock ICES IIIa and North Sea","assessment unit","archived","fao:27","false",,,"HADNS-IIIa",,
"67e57b32-3537-3e74-a31c-38bb3146f8de","Paralichthys olivaceus - bah_seto","asfis:BAH+jpn_faj:bah_seto","Japanese flounder Inland Sea of Japan","assessment unit","approved","fao:61","false",,,"OFLOUNSETO",,
"3df9b480-8c4d-32a3-b684-0f7c0e8709a1","Engraulis ringens - Atacama - Antofagasta - Coquimbo - Tarapacá - Parinacota","asfis:VET+chl:I;chl:II;chl:III;chl:IV;chl:XV","Peruvian Anchoveta North Chile","assessment unit","archived","fao:87","false",,,"PANCHNCH",,
"9324d5ef-5935-3fdd-9810-8e4710b96f50","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central - USA_NPFMC_PinkSalmon_EFH_anan","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_anan","Pink Salmon Anan (District107)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMANAN",,
"1b9a43db-cdf3-34f5-b982-7520140d7272","Oncorhynchus gorbuscha - Pacific, Northeast - USA_NPFMC_PinkSalmon_EFH_rockyrod - Pacific, Northwest - Pacific, Eastern Central","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_rockyrod","Pink Salmon Rocky River (Outer D)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMROCKYROD",,
"ac0a966a-b292-3a41-8e24-2a313310852e","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_PinkSalmon_EFH_sashincni - Pacific, Eastern Central","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_sashincni","Pink Salmon Sashin Creek (Northern Inside)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMSASHINCNI",,
"517f9fe8-1c51-3fd0-a14e-df6f2ba76583","Sardinops sagax - South coast of South Africa assessment area","asfis:CHP+grsf:zaf_sc","Sardine South Africa (South Component)","assessment unit","approved","fao:51;fao:47","false",,,"SARDSAS",,
"0051ea81-cfab-3a42-9b19-2a82adef3f24","Placopecten magellanicus - 20 - Canadian Atlantic Snow Crab Fishing Area 18 - Canadian Atlantic Snow Crab Fishing Area 17 - Canadian Atlantic Snow Crab Fishing Area 19 - Canadian Atlantic Snow Crab Fishing Area 16","asfis:SCA+can_dfo_cfa:16;can_dfo_cfa:17;can_dfo_cfa:18;can_dfo_cfa:19;can_dfo_cfa:20","Sea scallop Northern Gulf of St Lawrence","assessment unit","approved","fao:21","false",,,"SCALLSFA16-20",,
"f039adf0-8da9-3084-9f35-1689541d2e3b","Oncorhynchus nerka - Sockeye salmon Anadyr sockeye wild","asfis:SOC+grsf:Russia_TINRO_ANADYRSW","Sockeye Salmon Anadyr sockeye wild","assessment unit","approved","fao:61;fao:18","false",,,"SSALMANADYRSW",,
"329ff60d-3527-3b7f-800f-1b3613da549c","Oncorhynchus nerka - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central - USA_NPFMC_SockeyeSalmon_EFH_pasagshakr","asfis:SOC+fao:61;fao:67;fao:77;grsf:USA_NPFMC_SockeyeSalmon_EFH_pasagshakr","Sockeye Salmon Pasagshak River","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"SSALMPASAGSHAKR",,
"a54e9d25-f54d-3022-b608-9fc3bede4d0a","Oncorhynchus nerka - USA_NPFMC_SockeyeSalmon_EFH_takur - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central","asfis:SOC+fao:61;fao:67;fao:77;grsf:USA_NPFMC_SockeyeSalmon_EFH_takur","Sockeye Salmon Taku River","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"SSALMTAKUR",,
"19f9d85a-035a-488f-8946-e960fe01c9e9","Parupeneus porphyreus - Western Pacific - Main Hawaiian Islands Coral Reef Ecosystem EFH","asfis:RPH+usa_efh_wpfmc:MainHawaiianIslandsCoralReefEcosystem","Whitesaddle goatfish Main Hawaiian Islands","assessment unit","approved","fao:77","false",,,"WSGTFMHI",,
"a3489390-ffa3-3e31-9770-30694b6f2e70","Buccinum undatum - Waved whelk Quebec Coastal Waters assessment area","asfis:WHE+grsf:CAN_QUE_WWHELKQCW","Waved whelk Quebec Coastal Waters","assessment unit","approved","fao:21","false",,,"WWHELKQCW",,
"9d792f24-7461-3857-81bb-1081b93cd92a","Oncorhynchus keta - Canadian salmon area A11","asfis:CHU+grsf:Canada_DFO_A11","Chum Salmon Area 11","assessment unit","approved","fao:67","false",,,"CSALMA11",,
"e9e0339e-adb7-3d52-b1ee-f64d807ce1b3","Oncorhynchus keta - Canadian salmon area A29","asfis:CHU+grsf:Canada_DFO_A29","Chum Salmon Area 29","assessment unit","approved","fao:67","false",,,"CSALMA29",,
"3fee658e-e0dc-3245-8ce1-c4d8351e43b0","Oncorhynchus keta - Canadian salmon area A3","asfis:CHU+grsf:Canada_DFO_A3","Chum Salmon Area 3","assessment unit","approved","fao:67","false",,,"CSALMA3",,
"9082f121-b6a4-374e-bb0a-6821255b1d2c","Ophiodon elongatus - Lingcod Northern Pacific Coast assessment area","asfis:CLI+grsf:USA_PFMC_Groundfish_EFH_CLInpc","Lingcod Northern Pacific Coast","assessment unit","approved","fao:67","false",,,"LINGCODNPCOAST",,
"8415c6e7-c52a-38c8-81cb-2c75a2658095","Ophiodon elongatus - Lingcod Southern Pacific Coast assessment area","asfis:CLI+grsf:USA_PFMC_Groundfish_EFH_CLIspc","Lingcod Southern Pacific Coast","assessment unit","approved","fao:67;fao:77","false",,,"LINGCODSPCOAST",,
"435d4477-1cb9-31d4-adb5-ab02976c88fc","Doryteuthis (amerigo) pealeii - Mid-Atlantic - Longfin Inshore Squid EFH","asfis:SQL+usa_efh_mafmc:LongfinInshoreSquid","Longfin inshore squid Atlantic Coast","assessment unit","approved","fao:31;fao:21","false",,,"LISQUIDATLC",,
"2d203783-4203-3d74-a542-364480a447c0","Beringraja rhina - FAO DIVISION 67.5.A - FAO DIVISION 67.5.B","asfis:JAH+fao:67.5.A;fao:67.5.B","Longnose Skate Queen Charlotte Sound","assessment unit","approved","fao:67","false",,,"LNOSESKA5AB",,
"f2b963e7-e628-34f5-a9d5-98f89cba8955","Paralichthys olivaceus - bah_pac","asfis:BAH+jpn_faj:bah_pac","Japanese flounder Pacific Ocean","assessment unit","approved","fao:61","false",,,"OFLOUNPAC",,
"b604da2e-ca1d-348e-9b01-88dd613ec06f","Oncorhynchus gorbuscha - Canadian salmon area A12","asfis:PIN+grsf:Canada_DFO_A12","Pink Salmon Area 12","assessment unit","approved","fao:67","false",,,"PSALMA12",,
"191d333b-15c5-38f7-b1bc-e3dd829e4e4a","Oncorhynchus gorbuscha - Canadian salmon area A5","asfis:PIN+grsf:Canada_DFO_A5","Pink Salmon Area 5","assessment unit","approved","fao:67","false",,,"PSALMA5",,
"46621eeb-27e5-3a74-8292-4fdb25ff8d12","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central - USA_NPFMC_PinkSalmon_EFH_affleckci","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_affleckci","Pink Salmon Affleck Cl (District105)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMAFFLECKCI",,
"1d002840-5e58-3404-8332-2ab3ff842bea","Oncorhynchus gorbuscha - Pink salmon KingcomeInlet (Area 12)","asfis:PIN+grsf:Canada_DFO_KINGCOME","Pink Salmon KingcomeInlet (Area 12)","assessment unit","approved","fao:67","false",,,"PSALMKINGCOME",,
"25eab89f-17c7-31bf-b264-4ebd5e8b5a45","Oncorhynchus gorbuscha - Pink salmon Okhotsk pink hatchery","asfis:PIN+grsf:Russia_TINRO_OKPH","Pink Salmon Okhotsk pink hatchery","assessment unit","approved","fao:61;fao:18","false",,,"PSALMOKPH",,
"4f9cfbec-2bad-3eb3-a5f5-e373a63afdbc","Sardinops sagax - Sardine Western half of Southeast Australia","asfis:CHP+grsf:Australia_SARDI_WSE","Sardine Western half of Southeast Australia","assessment unit","approved","fao:57","false",,,"SARDWSE",,
"891fee13-b266-36c8-a417-3df3239d0c43","Chionoecetes opilio - Atlantic, Northwest / 21.4.T","asfis:CRQ+fao:21.4.T","Snow crab Southern Gulf of St. Lawrence","assessment unit","approved","fao:21","false",,,"SNOWCRABSGSL",,
"04c2b097-8d14-3248-bb5e-b2355dc5f8a8","Oncorhynchus nerka - Canadian salmon area A12","asfis:SOC+grsf:Canada_DFO_A12","Sockeye Salmon Area 12","assessment unit","approved","fao:67","false",,,"SSALMA12",,
"853f74af-f988-3230-9671-707c3eb79581","Limanda ferruginea - Atlantic, Northwest / 21.4.T","asfis:YEL+fao:21.4.T","Yellowtail flounder Southern Gulf of St. Lawrence","assessment unit","approved","fao:21","false",,,"YELL4T",,
"9aa7ff67-bda0-365a-a7d5-18addb2ed464","Pagellus erythrinus - Ligurian and North Tirrenian Sea","asfis:PAC+gfcm:9","Common pandora Ligurian and North Tyrrhenian Sea","assessment unit","approved","fao:37","false",,,"CPANDMEDGSA9",,
"07da31c2-7434-37a3-a313-13cb27e7edd4","Thaleichthys pacificus - Eulachon Pacific Coast of Canada Central Coast DU assessment area","asfis:EUL+grsf:CAN_EULAPCOASTCCDU","Eulachon Pacific Coast of Canada Central Coast DU","assessment unit","approved","fao:67","false",,,"EULAPCOASTCCDU",,
"9ecfdaca-99ef-3afc-a87c-e6506ece99f9","Thaleichthys pacificus - Eulachon Pacific Coast of Canada Fraser River DU assessment area","asfis:EUL+grsf:CAN_EULAPCOASTFRDU","Eulachon Pacific Coast of Canada Fraser River DU","assessment unit","approved","fao:67","false",,,"EULAPCOASTFRDU",,
"6dc10f6b-7d6c-3808-bc12-d479f4343c03","Lophius americanus - Monkfish Southern Georges Bank / Mid-Atlantic assessment area","asfis:ANG+grsf:USA_NEFMC_Monkfish_EFH_sgb","Monkfish Southern Georges Bank / Mid-Atlantic","assessment unit","approved","fao:21","false",,,"MONKSGBMATL",,
"fe79449c-a602-321d-b1e0-0d7e24fa3c26","Oncorhynchus gorbuscha - Canadian salmon area A8","asfis:PIN+grsf:Canada_DFO_A8","Pink Salmon Area 8","assessment unit","approved","fao:67","false",,,"PSALMA8",,
